,x,y,z,field
310,0.0,-0.7484375000000001,-12.0,-0.004
311,0.0,-0.3734375000000001,-12.0,-0.008
312,0.0,0.0015624999999999112,-12.0,-0.013
313,0.0,0.3765624999999999,-12.0,-0.015
314,0.0,0.7515624999999999,-12.0,-0.019
315,0.375,-0.7484375000000001,-12.0,0.036
316,0.375,-0.3734375000000001,-12.0,0.032
317,0.375,0.0015624999999999112,-12.0,0.029
318,0.375,0.3765624999999999,-12.0,0.026
319,0.375,0.7515624999999999,-12.0,0.023
320,0.75,-0.7484375000000001,-12.0,0.068
321,0.75,-0.3734375000000001,-12.0,0.064
322,0.75,0.0015624999999999112,-12.0,0.06
323,0.75,0.3765624999999999,-12.0,0.058
324,0.75,0.7515624999999999,-12.0,0.055
325,-0.75,-0.7484375000000001,-10.5,-0.081
326,-0.75,-0.3734375000000001,-10.5,-0.085
327,-0.75,0.0015624999999999112,-10.5,-0.089
328,-0.75,0.3765624999999999,-10.5,-0.091
329,-0.75,0.7515624999999999,-10.5,-0.095
330,-0.375,-0.7484375000000001,-10.5,-0.045
331,-0.375,-0.3734375000000001,-10.5,-0.049
332,-0.375,0.0015624999999999112,-10.5,-0.053
333,-0.375,0.3765624999999999,-10.5,-0.056
334,-0.375,0.7515624999999999,-10.5,-0.059
335,0.0,-0.7484375000000001,-10.5,-0.003
336,0.0,-0.3734375000000001,-10.5,-0.007
337,0.0,0.0015624999999999112,-10.5,-0.01
338,0.0,0.3765624999999999,-10.5,-0.015
339,0.0,0.7515624999999999,-10.5,-0.018
340,0.375,-0.7484375000000001,-10.5,0.042
341,0.375,-0.3734375000000001,-10.5,0.037
342,0.375,0.0015624999999999112,-10.5,0.034
343,0.375,0.3765624999999999,-10.5,0.031
344,0.375,0.7515624999999999,-10.5,0.028
345,0.75,-0.7484375000000001,-10.5,0.075
346,0.75,-0.3734375000000001,-10.5,0.072
347,0.75,0.0015624999999999112,-10.5,0.068
348,0.75,0.3765624999999999,-10.5,0.065
349,0.75,0.7515624999999999,-10.5,0.062
350,-0.75,-0.7484375000000001,-9.0,-0.084
351,-0.75,-0.3734375000000001,-9.0,-0.087
352,-0.75,0.0015624999999999112,-9.0,-0.091
353,-0.75,0.3765624999999999,-9.0,-0.095
354,-0.75,0.7515624999999999,-9.0,-0.097
355,-0.375,-0.7484375000000001,-9.0,-0.046
356,-0.375,-0.3734375000000001,-9.0,-0.05
357,-0.375,0.0015624999999999112,-9.0,-0.054
358,-0.375,0.3765624999999999,-9.0,-0.056
359,-0.375,0.7515624999999999,-9.0,-0.06
360,0.0,-0.7484375000000001,-9.0,-0.003
361,0.0,-0.3734375000000001,-9.0,-0.008
362,0.0,0.0015624999999999112,-9.0,-0.01
363,0.0,0.3765624999999999,-9.0,-0.015
364,0.0,0.7515624999999999,-9.0,-0.019
365,0.375,-0.7484375000000001,-9.0,0.043
366,0.375,-0.3734375000000001,-9.0,0.039
367,0.375,0.0015624999999999112,-9.0,0.036
368,0.375,0.3765624999999999,-9.0,0.032
369,0.375,0.7515624999999999,-9.0,0.029
370,0.75,-0.7484375000000001,-9.0,0.078
371,0.75,-0.3734375000000001,-9.0,0.074
372,0.75,0.0015624999999999112,-9.0,0.07
373,0.75,0.3765624999999999,-9.0,0.067
374,0.75,0.7515624999999999,-9.0,0.064
375,-0.75,-0.7484375000000001,-7.5,-0.084
376,-0.75,-0.3734375000000001,-7.5,-0.087
377,-0.75,0.0015624999999999112,-7.5,-0.091
378,-0.75,0.3765624999999999,-7.5,-0.095
379,-0.75,0.7515624999999999,-7.5,-0.099
380,-0.375,-0.7484375000000001,-7.5,-0.046
381,-0.375,-0.3734375000000001,-7.5,-0.05
382,-0.375,0.0015624999999999112,-7.5,-0.054
383,-0.375,0.3765624999999999,-7.5,-0.057
384,-0.375,0.7515624999999999,-7.5,-0.06
385,0.0,-0.7484375000000001,-7.5,-0.004
386,0.0,-0.3734375000000001,-7.5,-0.008
387,0.0,0.0015624999999999112,-7.5,-0.013
388,0.0,0.3765624999999999,-7.5,-0.015
389,0.0,0.7515624999999999,-7.5,-0.019
390,0.375,-0.7484375000000001,-7.5,0.043
391,0.375,-0.3734375000000001,-7.5,0.039
392,0.375,0.0015624999999999112,-7.5,0.036
393,0.375,0.3765624999999999,-7.5,0.032
394,0.375,0.7515624999999999,-7.5,0.029
395,0.75,-0.7484375000000001,-7.5,0.079
396,0.75,-0.3734375000000001,-7.5,0.075
397,0.75,0.0015624999999999112,-7.5,0.072
398,0.75,0.3765624999999999,-7.5,0.068
399,0.75,0.7515624999999999,-7.5,0.064
400,-0.75,-0.7484375000000001,-6.0,-0.084
401,-0.75,-0.3734375000000001,-6.0,-0.087
402,-0.75,0.0015624999999999112,-6.0,-0.091
403,-0.75,0.3765624999999999,-6.0,-0.095
404,-0.75,0.7515624999999999,-6.0,-0.099
405,-0.375,-0.7484375000000001,-6.0,-0.048
406,-0.375,-0.3734375000000001,-6.0,-0.051
407,-0.375,0.0015624999999999112,-6.0,-0.055
408,-0.375,0.3765624999999999,-6.0,-0.057
409,-0.375,0.7515624999999999,-6.0,-0.061
410,0.0,-0.7484375000000001,-6.0,-0.004
411,0.0,-0.3734375000000001,-6.0,-0.008
412,0.0,0.0015624999999999112,-6.0,-0.013
413,0.0,0.3765624999999999,-6.0,-0.015
414,0.0,0.7515624999999999,-6.0,-0.019
415,0.375,-0.7484375000000001,-6.0,0.043
416,0.375,-0.3734375000000001,-6.0,0.039
417,0.375,0.0015624999999999112,-6.0,0.036
418,0.375,0.3765624999999999,-6.0,0.033
419,0.375,0.7515624999999999,-6.0,0.029
420,0.75,-0.7484375000000001,-6.0,0.079
421,0.75,-0.3734375000000001,-6.0,0.075
422,0.75,0.0015624999999999112,-6.0,0.072
423,0.75,0.3765624999999999,-6.0,0.068
424,0.75,0.7515624999999999,-6.0,0.065
425,-0.75,-0.7484375000000001,-4.5,-0.085
426,-0.75,-0.3734375000000001,-4.5,-0.089
427,-0.75,0.0015624999999999112,-4.5,-0.092
428,-0.75,0.3765624999999999,-4.5,-0.095
429,-0.75,0.7515624999999999,-4.5,-0.099
430,-0.375,-0.7484375000000001,-4.5,-0.048
431,-0.375,-0.3734375000000001,-4.5,-0.051
432,-0.375,0.0015624999999999112,-4.5,-0.055
433,-0.375,0.3765624999999999,-4.5,-0.057
434,-0.375,0.7515624999999999,-4.5,-0.061
435,0.0,-0.7484375000000001,-4.5,-0.004
436,0.0,-0.3734375000000001,-4.5,-0.008
437,0.0,0.0015624999999999112,-4.5,-0.013
438,0.0,0.3765624999999999,-4.5,-0.016
439,0.0,0.7515624999999999,-4.5,-0.02
440,0.375,-0.7484375000000001,-4.5,0.042
441,0.375,-0.3734375000000001,-4.5,0.038
442,0.375,0.0015624999999999112,-4.5,0.034
443,0.375,0.3765624999999999,-4.5,0.032
444,0.375,0.7515624999999999,-4.5,0.028
445,0.75,-0.7484375000000001,-4.5,0.079
446,0.75,-0.3734375000000001,-4.5,0.075
447,0.75,0.0015624999999999112,-4.5,0.072
448,0.75,0.3765624999999999,-4.5,0.068
449,0.75,0.7515624999999999,-4.5,0.064
450,-0.75,-0.7484375000000001,-3.0,-0.085
451,-0.75,-0.3734375000000001,-3.0,-0.087
452,-0.75,0.0015624999999999112,-3.0,-0.091
453,-0.75,0.3765624999999999,-3.0,-0.095
454,-0.75,0.7515624999999999,-3.0,-0.099
455,-0.375,-0.7484375000000001,-3.0,-0.048
456,-0.375,-0.3734375000000001,-3.0,-0.051
457,-0.375,0.0015624999999999112,-3.0,-0.054
458,-0.375,0.3765624999999999,-3.0,-0.057
459,-0.375,0.7515624999999999,-3.0,-0.061
460,0.0,-0.7484375000000001,-3.0,-0.004
461,0.0,-0.3734375000000001,-3.0,-0.008
462,0.0,0.0015624999999999112,-3.0,-0.013
463,0.0,0.3765624999999999,-3.0,-0.016
464,0.0,0.7515624999999999,-3.0,-0.019
465,0.375,-0.7484375000000001,-3.0,0.042
466,0.375,-0.3734375000000001,-3.0,0.038
467,0.375,0.0015624999999999112,-3.0,0.034
468,0.375,0.3765624999999999,-3.0,0.032
469,0.375,0.7515624999999999,-3.0,0.028
470,0.75,-0.7484375000000001,-3.0,0.079
471,0.75,-0.3734375000000001,-3.0,0.075
472,0.75,0.0015624999999999112,-3.0,0.072
473,0.75,0.3765624999999999,-3.0,0.068
474,0.75,0.7515624999999999,-3.0,0.064
475,-0.75,-0.7484375000000001,-1.5,-0.085
476,-0.75,-0.3734375000000001,-1.5,-0.089
477,-0.75,0.0015624999999999112,-1.5,-0.091
478,-0.75,0.3765624999999999,-1.5,-0.095
479,-0.75,0.7515624999999999,-1.5,-0.099
480,-0.375,-0.7484375000000001,-1.5,-0.048
481,-0.375,-0.3734375000000001,-1.5,-0.051
482,-0.375,0.0015624999999999112,-1.5,-0.055
483,-0.375,0.3765624999999999,-1.5,-0.057
484,-0.375,0.7515624999999999,-1.5,-0.061
485,0.0,-0.7484375000000001,-1.5,-0.004
486,0.0,-0.3734375000000001,-1.5,-0.008
487,0.0,0.0015624999999999112,-1.5,-0.013
488,0.0,0.3765624999999999,-1.5,-0.016
489,0.0,0.7515624999999999,-1.5,-0.02
490,0.375,-0.7484375000000001,-1.5,0.042
491,0.375,-0.3734375000000001,-1.5,0.038
492,0.375,0.0015624999999999112,-1.5,0.034
493,0.375,0.3765624999999999,-1.5,0.032
494,0.375,0.7515624999999999,-1.5,0.028
495,0.75,-0.7484375000000001,-1.5,0.079
496,0.75,-0.3734375000000001,-1.5,0.075
497,0.75,0.0015624999999999112,-1.5,0.072
498,0.75,0.3765624999999999,-1.5,0.068
499,0.75,0.7515624999999999,-1.5,0.064
500,-0.75,-0.7484375000000001,0.0,-0.085
501,-0.75,-0.3734375000000001,0.0,-0.087
502,-0.75,0.0015624999999999112,0.0,-0.091
503,-0.75,0.3765624999999999,0.0,-0.095
504,-0.75,0.7515624999999999,0.0,-0.099
505,-0.375,-0.7484375000000001,0.0,-0.046
506,-0.375,-0.3734375000000001,0.0,-0.05
507,-0.375,0.0015624999999999112,0.0,-0.054
508,-0.375,0.3765624999999999,0.0,-0.057
509,-0.375,0.7515624999999999,0.0,-0.061
510,0.0,-0.7484375000000001,0.0,-0.004
511,0.0,-0.3734375000000001,0.0,-0.008
512,0.0,0.0015624999999999112,0.0,-0.013
513,0.0,0.3765624999999999,0.0,-0.015
514,0.0,0.7515624999999999,0.0,-0.019
515,0.375,-0.7484375000000001,0.0,0.043
516,0.375,-0.3734375000000001,0.0,0.038
517,0.375,0.0015624999999999112,0.0,0.034
518,0.375,0.3765624999999999,0.0,0.032
519,0.375,0.7515624999999999,0.0,0.028
520,0.75,-0.7484375000000001,0.0,0.079
521,0.75,-0.3734375000000001,0.0,0.075
522,0.75,0.0015624999999999112,0.0,0.072
523,0.75,0.3765624999999999,0.0,0.068
524,0.75,0.7515624999999999,0.0,0.064
525,-0.75,-0.7484375000000001,1.5,-0.084
526,-0.75,-0.3734375000000001,1.5,-0.087
527,-0.75,0.0015624999999999112,1.5,-0.091
528,-0.75,0.3765624999999999,1.5,-0.095
529,-0.75,0.7515624999999999,1.5,-0.097
530,-0.375,-0.7484375000000001,1.5,-0.046
531,-0.375,-0.3734375000000001,1.5,-0.05
532,-0.375,0.0015624999999999112,1.5,-0.054
533,-0.375,0.3765624999999999,1.5,-0.056
534,-0.375,0.7515624999999999,1.5,-0.06
535,0.0,-0.7484375000000001,1.5,-0.004
536,0.0,-0.3734375000000001,1.5,-0.008
537,0.0,0.0015624999999999112,1.5,-0.013
538,0.0,0.3765624999999999,1.5,-0.015
539,0.0,0.7515624999999999,1.5,-0.019
540,0.375,-0.7484375000000001,1.5,0.043
541,0.375,-0.3734375000000001,1.5,0.039
542,0.375,0.0015624999999999112,1.5,0.036
543,0.375,0.3765624999999999,1.5,0.032
544,0.375,0.7515624999999999,1.5,0.028
