x,y,z,field
-0.75,-0.375,-16.003125000000008,-0.002
-0.75,0.0,-16.003125000000008,-0.008
-0.75,0.375,-16.003125000000008,-0.015
-0.75,0.75,-16.003125000000008,-0.021
-0.375,-0.75,-16.003125000000008,0.002
-0.375,-0.375,-16.003125000000008,-0.004
-0.375,0.0,-16.003125000000008,-0.009
-0.375,0.375,-16.003125000000008,-0.016
-0.375,0.75,-16.003125000000008,-0.023
0.0,-0.75,-16.003125000000008,0.002
0.0,-0.375,-16.003125000000008,-0.004
0.0,0.0,-16.003125000000008,-0.01
0.0,0.375,-16.003125000000008,-0.018
0.0,0.75,-16.003125000000008,-0.023
0.375,-0.75,-16.003125000000008,0.003
0.375,-0.375,-16.003125000000008,-0.003
0.375,0.0,-16.003125000000008,-0.009
0.375,0.375,-16.003125000000008,-0.016
0.375,0.75,-16.003125000000008,-0.023
0.75,-0.75,-16.003125000000008,0.003
0.75,-0.375,-16.003125000000008,-0.003
0.75,0.0,-16.003125000000008,-0.008
0.75,0.375,-16.003125000000008,-0.015
0.75,0.75,-16.003125000000008,-0.021
-0.75,-0.75,-15.003125000000008,0.008
-0.75,-0.375,-15.003125000000008,0.001
-0.75,0.0,-15.003125000000008,-0.008
-0.75,0.375,-15.003125000000008,-0.016
-0.75,0.75,-15.003125000000008,-0.024
-0.375,-0.75,-15.003125000000008,0.007
-0.375,-0.375,-15.003125000000008,-0.002
-0.375,0.0,-15.003125000000008,-0.009
-0.375,0.375,-15.003125000000008,-0.019
-0.375,0.75,-15.003125000000008,-0.026
0.0,-0.75,-15.003125000000008,0.006
0.0,-0.375,-15.003125000000008,-0.002
0.0,0.0,-15.003125000000008,-0.01
0.0,0.375,-15.003125000000008,-0.019
0.0,0.75,-15.003125000000008,-0.028
0.375,-0.75,-15.003125000000008,0.007
0.375,-0.375,-15.003125000000008,0.0
0.375,0.0,-15.003125000000008,-0.009
0.375,0.375,-15.003125000000008,-0.018
0.375,0.75,-15.003125000000008,-0.025
0.75,-0.75,-15.003125000000008,0.008
0.75,-0.375,-15.003125000000008,0.001
0.75,0.0,-15.003125000000008,-0.008
0.75,0.375,-15.003125000000008,-0.016
0.75,0.75,-15.003125000000008,-0.024
-0.75,-0.75,-14.003125000000008,0.014
-0.75,-0.375,-14.003125000000008,0.004
-0.75,0.0,-14.003125000000008,-0.007
-0.75,0.375,-14.003125000000008,-0.018
-0.75,0.75,-14.003125000000008,-0.029
-0.375,-0.75,-14.003125000000008,0.012
-0.375,-0.375,-14.003125000000008,0.002
-0.375,0.0,-14.003125000000008,-0.009
-0.375,0.375,-14.003125000000008,-0.021
-0.375,0.75,-14.003125000000008,-0.031
0.0,-0.75,-14.003125000000008,0.012
0.0,-0.375,-14.003125000000008,0.001
0.0,0.0,-14.003125000000008,-0.01
0.0,0.375,-14.003125000000008,-0.021
0.0,0.75,-14.003125000000008,-0.033
0.375,-0.75,-14.003125000000008,0.013
0.375,-0.375,-14.003125000000008,0.002
0.375,0.0,-14.003125000000008,-0.009
0.375,0.375,-14.003125000000008,-0.02
0.375,0.75,-14.003125000000008,-0.031
0.75,-0.75,-14.003125000000008,0.014
0.75,-0.375,-14.003125000000008,0.004
0.75,0.0,-14.003125000000008,-0.007
0.75,0.375,-14.003125000000008,-0.018
0.75,0.75,-14.003125000000008,-0.029
-0.75,-0.75,-13.003125000000008,0.023
-0.75,-0.375,-13.003125000000008,0.009
-0.75,0.0,-13.003125000000008,-0.005
-0.75,0.375,-13.003125000000008,-0.021
-0.75,0.75,-13.003125000000008,-0.035
-0.375,-0.75,-13.003125000000008,0.019
-0.375,-0.375,-13.003125000000008,0.006
-0.375,0.0,-13.003125000000008,-0.009
-0.375,0.375,-13.003125000000008,-0.025
-0.375,0.75,-13.003125000000008,-0.04
0.0,-0.75,-13.003125000000008,0.019
0.0,-0.375,-13.003125000000008,0.004
0.0,0.0,-13.003125000000008,-0.01
0.0,0.375,-13.003125000000008,-0.026
0.0,0.75,-13.003125000000008,-0.04
0.375,-0.75,-13.003125000000008,0.021
0.375,-0.375,-13.003125000000008,0.006
0.375,0.0,-13.003125000000008,-0.008
0.375,0.375,-13.003125000000008,-0.024
0.375,0.75,-13.003125000000008,-0.038
0.75,-0.75,-13.003125000000008,0.023
0.75,-0.375,-13.003125000000008,0.009
0.75,0.0,-13.003125000000008,-0.005
0.75,0.375,-13.003125000000008,-0.02
0.75,0.75,-13.003125000000008,-0.034
-0.75,-0.75,-12.003125000000008,0.034
-0.75,-0.375,-12.003125000000008,0.014
-0.75,0.0,-12.003125000000008,-0.004
-0.75,0.375,-12.003125000000008,-0.025
-0.75,0.75,-12.003125000000008,-0.044
-0.375,-0.75,-12.003125000000008,0.029
-0.375,-0.375,-12.003125000000008,0.009
-0.375,0.0,-12.003125000000008,-0.009
-0.375,0.375,-12.003125000000008,-0.03
-0.375,0.75,-12.003125000000008,-0.05
0.0,-0.75,-12.003125000000008,0.028
0.0,-0.375,-12.003125000000008,0.008
0.0,0.0,-12.003125000000008,-0.013
0.0,0.375,-12.003125000000008,-0.031
0.0,0.75,-12.003125000000008,-0.051
0.375,-0.75,-12.003125000000008,0.031
0.375,-0.375,-12.003125000000008,0.011
0.375,0.0,-12.003125000000008,-0.008
0.375,0.375,-12.003125000000008,-0.029
0.375,0.75,-12.003125000000008,-0.047
0.75,-0.75,-12.003125000000008,0.034
0.75,-0.375,-12.003125000000008,0.016
0.75,0.0,-12.003125000000008,-0.004
0.75,0.375,-12.003125000000008,-0.024
0.75,0.75,-12.003125000000008,-0.043
-0.75,-0.75,-11.003125000000008,0.048
-0.75,-0.375,-11.003125000000008,0.022
-0.75,0.0,-11.003125000000008,-0.003
-0.75,0.375,-11.003125000000008,-0.029
-0.75,0.75,-11.003125000000008,-0.054
-0.375,-0.75,-11.003125000000008,0.041
-0.375,-0.375,-11.003125000000008,0.016
-0.375,0.0,-11.003125000000008,-0.009
-0.375,0.375,-11.003125000000008,-0.036
-0.375,0.75,-11.003125000000008,-0.061
0.0,-0.75,-11.003125000000008,0.039
0.0,-0.375,-11.003125000000008,0.014
0.0,0.0,-11.003125000000008,-0.013
0.0,0.375,-11.003125000000008,-0.038
0.0,0.75,-11.003125000000008,-0.062
0.375,-0.75,-11.003125000000008,0.043
0.375,-0.375,-11.003125000000008,0.017
0.375,0.0,-11.003125000000008,-0.008
0.375,0.375,-11.003125000000008,-0.034
0.375,0.75,-11.003125000000008,-0.059
0.75,-0.75,-11.003125000000008,0.048
0.75,-0.375,-11.003125000000008,0.023
0.75,0.0,-11.003125000000008,-0.002
0.75,0.375,-11.003125000000008,-0.028
0.75,0.75,-11.003125000000008,-0.052
-0.75,-0.75,-10.003125000000008,0.058
-0.75,-0.375,-10.003125000000008,0.027
-0.75,0.0,-10.003125000000008,-0.004
-0.75,0.375,-10.003125000000008,-0.035
-0.75,0.75,-10.003125000000008,-0.066
-0.375,-0.75,-10.003125000000008,0.05
-0.375,-0.375,-10.003125000000008,0.019
-0.375,0.0,-10.003125000000008,-0.013
-0.375,0.375,-10.003125000000008,-0.043
-0.375,0.75,-10.003125000000008,-0.074
0.0,-0.75,-10.003125000000008,0.049
0.0,-0.375,-10.003125000000008,0.018
0.0,0.0,-10.003125000000008,-0.014
0.0,0.375,-10.003125000000008,-0.044
0.0,0.75,-10.003125000000008,-0.075
0.375,-0.75,-10.003125000000008,0.053
0.375,-0.375,-10.003125000000008,0.022
0.375,0.0,-10.003125000000008,-0.009
0.375,0.375,-10.003125000000008,-0.04
0.375,0.75,-10.003125000000008,-0.071
0.75,-0.75,-10.003125000000008,0.062
0.75,-0.375,-10.003125000000008,0.031
0.75,0.0,-10.003125000000008,0.001
0.75,0.375,-10.003125000000008,-0.031
0.75,0.75,-10.003125000000008,-0.061
-0.75,-0.75,-9.003125000000008,0.067
-0.75,-0.375,-9.003125000000008,0.031
-0.75,0.0,-9.003125000000008,-0.004
-0.75,0.375,-9.003125000000008,-0.04
-0.75,0.75,-9.003125000000008,-0.076
-0.375,-0.75,-9.003125000000008,0.058
-0.375,-0.375,-9.003125000000008,0.023
-0.375,0.0,-9.003125000000008,-0.014
-0.375,0.375,-9.003125000000008,-0.049
-0.375,0.75,-9.003125000000008,-0.084
0.0,-0.75,-9.003125000000008,0.057
0.0,-0.375,-9.003125000000008,0.022
0.0,0.0,-9.003125000000008,-0.015
0.0,0.375,-9.003125000000008,-0.05
0.0,0.75,-9.003125000000008,-0.085
0.375,-0.75,-9.003125000000008,0.062
0.375,-0.375,-9.003125000000008,0.026
0.375,0.0,-9.003125000000008,-0.009
0.375,0.375,-9.003125000000008,-0.045
0.375,0.75,-9.003125000000008,-0.081
0.75,-0.75,-9.003125000000008,0.072
0.75,-0.375,-9.003125000000008,0.037
0.75,0.0,-9.003125000000008,0.001
0.75,0.375,-9.003125000000008,-0.035
0.75,0.75,-9.003125000000008,-0.07
-0.75,-0.75,-8.003125000000008,0.072
-0.75,-0.375,-8.003125000000008,0.033
-0.75,0.0,-8.003125000000008,-0.005
-0.75,0.375,-8.003125000000008,-0.044
-0.75,0.75,-8.003125000000008,-0.082
-0.375,-0.75,-8.003125000000008,0.063
-0.375,-0.375,-8.003125000000008,0.024
-0.375,0.0,-8.003125000000008,-0.015
-0.375,0.375,-8.003125000000008,-0.052
-0.375,0.75,-8.003125000000008,-0.09
0.0,-0.75,-8.003125000000008,0.06
0.0,-0.375,-8.003125000000008,0.023
0.0,0.0,-8.003125000000008,-0.016
0.0,0.375,-8.003125000000008,-0.054
0.0,0.75,-8.003125000000008,-0.092
0.375,-0.75,-8.003125000000008,0.067
0.375,-0.375,-8.003125000000008,0.028
0.375,0.0,-8.003125000000008,-0.01
0.375,0.375,-8.003125000000008,-0.049
0.375,0.75,-8.003125000000008,-0.086
0.75,-0.75,-8.003125000000008,0.079
0.75,-0.375,-8.003125000000008,0.041
0.75,0.0,-8.003125000000008,0.003
0.75,0.375,-8.003125000000008,-0.036
0.75,0.75,-8.003125000000008,-0.074
-0.75,-0.75,-7.003125000000008,0.074
-0.75,-0.375,-7.003125000000008,0.034
-0.75,0.0,-7.003125000000008,-0.005
-0.75,0.375,-7.003125000000008,-0.046
-0.75,0.75,-7.003125000000008,-0.085
-0.375,-0.75,-7.003125000000008,0.065
-0.375,-0.375,-7.003125000000008,0.026
-0.375,0.0,-7.003125000000008,-0.015
-0.375,0.375,-7.003125000000008,-0.054
-0.375,0.75,-7.003125000000008,-0.093
0.0,-0.75,-7.003125000000008,0.063
0.0,-0.375,-7.003125000000008,0.023
0.0,0.0,-7.003125000000008,-0.018
0.0,0.375,-7.003125000000008,-0.056
0.0,0.75,-7.003125000000008,-0.096
0.375,-0.75,-7.003125000000008,0.068
0.375,-0.375,-7.003125000000008,0.029
0.375,0.0,-7.003125000000008,-0.01
0.375,0.375,-7.003125000000008,-0.051
0.375,0.75,-7.003125000000008,-0.09
0.75,-0.75,-7.003125000000008,0.082
0.75,-0.375,-7.003125000000008,0.042
0.75,0.0,-7.003125000000008,0.002
0.75,0.375,-7.003125000000008,-0.038
0.75,0.75,-7.003125000000008,-0.077
-0.75,-0.75,-6.003125000000008,0.075
-0.75,-0.375,-6.003125000000008,0.036
-0.75,0.0,-6.003125000000008,-0.005
-0.75,0.375,-6.003125000000008,-0.046
-0.75,0.75,-6.003125000000008,-0.086
-0.375,-0.75,-6.003125000000008,0.065
-0.375,-0.375,-6.003125000000008,0.026
-0.375,0.0,-6.003125000000008,-0.015
-0.375,0.375,-6.003125000000008,-0.055
-0.375,0.75,-6.003125000000008,-0.096
0.0,-0.75,-6.003125000000008,0.064
0.0,-0.375,-6.003125000000008,0.023
0.0,0.0,-6.003125000000008,-0.018
0.0,0.375,-6.003125000000008,-0.057
0.0,0.75,-6.003125000000008,-0.097
0.375,-0.75,-6.003125000000008,0.068
0.375,-0.375,-6.003125000000008,0.028
0.375,0.0,-6.003125000000008,-0.014
0.375,0.375,-6.003125000000008,-0.054
0.375,0.75,-6.003125000000008,-0.093
0.75,-0.75,-6.003125000000008,0.08
0.75,-0.375,-6.003125000000008,0.041
0.75,0.0,-6.003125000000008,0.0
0.75,0.375,-6.003125000000008,-0.041
0.75,0.75,-6.003125000000008,-0.08
-0.75,-0.75,-5.003125000000008,0.075
-0.75,-0.375,-5.003125000000008,0.034
-0.75,0.0,-5.003125000000008,-0.007
-0.75,0.375,-5.003125000000008,-0.047
-0.75,0.75,-5.003125000000008,-0.087
-0.375,-0.75,-5.003125000000008,0.065
-0.375,-0.375,-5.003125000000008,0.024
-0.375,0.0,-5.003125000000008,-0.016
-0.375,0.375,-5.003125000000008,-0.057
-0.375,0.75,-5.003125000000008,-0.097
0.0,-0.75,-5.003125000000008,0.063
0.0,-0.375,-5.003125000000008,0.023
0.0,0.0,-5.003125000000008,-0.019
0.0,0.375,-5.003125000000008,-0.059
0.0,0.75,-5.003125000000008,-0.098
0.375,-0.75,-5.003125000000008,0.068
0.375,-0.375,-5.003125000000008,0.027
0.375,0.0,-5.003125000000008,-0.014
0.375,0.375,-5.003125000000008,-0.054
0.375,0.75,-5.003125000000008,-0.095
0.75,-0.75,-5.003125000000008,0.08
0.75,-0.375,-5.003125000000008,0.041
0.75,0.0,-5.003125000000008,0.0
0.75,0.375,-5.003125000000008,-0.041
0.75,0.75,-5.003125000000008,-0.081
-0.75,-0.75,-4.003125000000008,0.074
-0.75,-0.375,-4.003125000000008,0.034
-0.75,0.0,-4.003125000000008,-0.007
-0.75,0.375,-4.003125000000008,-0.047
-0.75,0.75,-4.003125000000008,-0.089
-0.375,-0.75,-4.003125000000008,0.064
-0.375,-0.375,-4.003125000000008,0.024
-0.375,0.0,-4.003125000000008,-0.018
-0.375,0.375,-4.003125000000008,-0.057
-0.375,0.75,-4.003125000000008,-0.097
0.0,-0.75,-4.003125000000008,0.063
0.0,-0.375,-4.003125000000008,0.022
0.0,0.0,-4.003125000000008,-0.019
0.0,0.375,-4.003125000000008,-0.06
0.0,0.75,-4.003125000000008,-0.1
0.375,-0.75,-4.003125000000008,0.067
0.375,-0.375,-4.003125000000008,0.027
0.375,0.0,-4.003125000000008,-0.015
0.375,0.375,-4.003125000000008,-0.055
0.375,0.75,-4.003125000000008,-0.095
0.75,-0.75,-4.003125000000008,0.079
0.75,-0.375,-4.003125000000008,0.039
0.75,0.0,-4.003125000000008,-0.002
0.75,0.375,-4.003125000000008,-0.043
0.75,0.75,-4.003125000000008,-0.084
-0.75,-0.75,-3.003125000000008,0.074
-0.75,-0.375,-3.003125000000008,0.033
-0.75,0.0,-3.003125000000008,-0.007
-0.75,0.375,-3.003125000000008,-0.049
-0.75,0.75,-3.003125000000008,-0.089
-0.375,-0.75,-3.003125000000008,0.064
-0.375,-0.375,-3.003125000000008,0.023
-0.375,0.0,-3.003125000000008,-0.018
-0.375,0.375,-3.003125000000008,-0.059
-0.375,0.75,-3.003125000000008,-0.098
0.0,-0.75,-3.003125000000008,0.062
0.0,-0.375,-3.003125000000008,0.022
0.0,0.0,-3.003125000000008,-0.02
0.0,0.375,-3.003125000000008,-0.06
0.0,0.75,-3.003125000000008,-0.1
0.375,-0.75,-3.003125000000008,0.067
0.375,-0.375,-3.003125000000008,0.026
0.375,0.0,-3.003125000000008,-0.016
0.375,0.375,-3.003125000000008,-0.056
0.375,0.75,-3.003125000000008,-0.096
0.75,-0.75,-3.003125000000008,0.079
0.75,-0.375,-3.003125000000008,0.039
0.75,0.0,-3.003125000000008,-0.002
0.75,0.375,-3.003125000000008,-0.043
0.75,0.75,-3.003125000000008,-0.084
-0.75,-0.75,-2.003125000000008,0.074
-0.75,-0.375,-2.003125000000008,0.033
-0.75,0.0,-2.003125000000008,-0.008
-0.75,0.375,-2.003125000000008,-0.049
-0.75,0.75,-2.003125000000008,-0.09
-0.375,-0.75,-2.003125000000008,0.064
-0.375,-0.375,-2.003125000000008,0.023
-0.375,0.0,-2.003125000000008,-0.018
-0.375,0.375,-2.003125000000008,-0.059
-0.375,0.75,-2.003125000000008,-0.098
0.0,-0.75,-2.003125000000008,0.063
0.0,-0.375,-2.003125000000008,0.022
0.0,0.0,-2.003125000000008,-0.02
0.0,0.375,-2.003125000000008,-0.06
0.0,0.75,-2.003125000000008,-0.101
0.375,-0.75,-2.003125000000008,0.065
0.375,-0.375,-2.003125000000008,0.026
0.375,0.0,-2.003125000000008,-0.016
0.375,0.375,-2.003125000000008,-0.056
0.375,0.75,-2.003125000000008,-0.097
0.75,-0.75,-2.003125000000008,0.079
0.75,-0.375,-2.003125000000008,0.039
0.75,0.0,-2.003125000000008,-0.002
0.75,0.375,-2.003125000000008,-0.043
0.75,0.75,-2.003125000000008,-0.084
-0.75,-0.75,-1.0031250000000078,0.074
-0.75,-0.375,-1.0031250000000078,0.033
-0.75,0.0,-1.0031250000000078,-0.008
-0.75,0.375,-1.0031250000000078,-0.049
-0.75,0.75,-1.0031250000000078,-0.09
-0.375,-0.75,-1.0031250000000078,0.064
-0.375,-0.375,-1.0031250000000078,0.023
-0.375,0.0,-1.0031250000000078,-0.019
-0.375,0.375,-1.0031250000000078,-0.059
-0.375,0.75,-1.0031250000000078,-0.1
0.0,-0.75,-1.0031250000000078,0.062
0.0,-0.375,-1.0031250000000078,0.022
0.0,0.0,-1.0031250000000078,-0.02
0.0,0.375,-1.0031250000000078,-0.06
0.0,0.75,-1.0031250000000078,-0.101
0.375,-0.75,-1.0031250000000078,0.065
0.375,-0.375,-1.0031250000000078,0.026
0.375,0.0,-1.0031250000000078,-0.016
0.375,0.375,-1.0031250000000078,-0.056
0.375,0.75,-1.0031250000000078,-0.097
0.75,-0.75,-1.0031250000000078,0.079
0.75,-0.375,-1.0031250000000078,0.039
0.75,0.0,-1.0031250000000078,-0.002
0.75,0.375,-1.0031250000000078,-0.044
0.75,0.75,-1.0031250000000078,-0.084
-0.75,-0.75,-0.003125000000007816,0.073
-0.75,-0.375,-0.003125000000007816,0.033
-0.75,0.0,-0.003125000000007816,-0.008
-0.75,0.375,-0.003125000000007816,-0.049
-0.75,0.75,-0.003125000000007816,-0.09
-0.375,-0.75,-0.003125000000007816,0.063
-0.375,-0.375,-0.003125000000007816,0.023
-0.375,0.0,-0.003125000000007816,-0.019
-0.375,0.375,-0.003125000000007816,-0.06
-0.375,0.75,-0.003125000000007816,-0.1
0.0,-0.75,-0.003125000000007816,0.062
0.0,-0.375,-0.003125000000007816,0.022
0.0,0.0,-0.003125000000007816,-0.02
0.0,0.375,-0.003125000000007816,-0.061
0.0,0.75,-0.003125000000007816,-0.101
0.375,-0.75,-0.003125000000007816,0.065
0.375,-0.375,-0.003125000000007816,0.026
0.375,0.0,-0.003125000000007816,-0.016
0.375,0.375,-0.003125000000007816,-0.057
0.375,0.75,-0.003125000000007816,-0.097
0.75,-0.75,-0.003125000000007816,0.079
0.75,-0.375,-0.003125000000007816,0.039
0.75,0.0,-0.003125000000007816,-0.002
0.75,0.375,-0.003125000000007816,-0.044
0.75,0.75,-0.003125000000007816,-0.084
-0.75,-0.75,0.9968749999999922,0.073
-0.75,-0.375,0.9968749999999922,0.033
-0.75,0.0,0.9968749999999922,-0.008
-0.75,0.375,0.9968749999999922,-0.05
-0.75,0.75,0.9968749999999922,-0.09
-0.375,-0.75,0.9968749999999922,0.063
-0.375,-0.375,0.9968749999999922,0.022
-0.375,0.0,0.9968749999999922,-0.019
-0.375,0.375,0.9968749999999922,-0.06
-0.375,0.75,0.9968749999999922,-0.1
0.0,-0.75,0.9968749999999922,0.062
0.0,-0.375,0.9968749999999922,0.022
0.0,0.0,0.9968749999999922,-0.02
0.0,0.375,0.9968749999999922,-0.061
0.0,0.75,0.9968749999999922,-0.101
0.375,-0.75,0.9968749999999922,0.065
0.375,-0.375,0.9968749999999922,0.024
0.375,0.0,0.9968749999999922,-0.018
0.375,0.375,0.9968749999999922,-0.057
0.375,0.75,0.9968749999999922,-0.097
0.75,-0.75,0.9968749999999922,0.079
0.75,-0.375,0.9968749999999922,0.038
0.75,0.0,0.9968749999999922,-0.003
0.75,0.375,0.9968749999999922,-0.044
0.75,0.75,0.9968749999999922,-0.084
-0.75,-0.75,1.9968749999999922,0.073
-0.75,-0.375,1.9968749999999922,0.032
-0.75,0.0,1.9968749999999922,-0.009
-0.75,0.375,1.9968749999999922,-0.05
-0.75,0.75,1.9968749999999922,-0.091
-0.375,-0.75,1.9968749999999922,0.063
-0.375,-0.375,1.9968749999999922,0.022
-0.375,0.0,1.9968749999999922,-0.02
-0.375,0.375,1.9968749999999922,-0.06
-0.375,0.75,1.9968749999999922,-0.101
0.0,-0.75,1.9968749999999922,0.062
0.0,-0.375,1.9968749999999922,0.021
0.0,0.0,1.9968749999999922,-0.021
0.0,0.375,1.9968749999999922,-0.061
0.0,0.75,1.9968749999999922,-0.101
0.375,-0.75,1.9968749999999922,0.065
0.375,-0.375,1.9968749999999922,0.024
0.375,0.0,1.9968749999999922,-0.018
0.375,0.375,1.9968749999999922,-0.057
0.375,0.75,1.9968749999999922,-0.097
0.75,-0.75,1.9968749999999922,0.079
0.75,-0.375,1.9968749999999922,0.038
0.75,0.0,1.9968749999999922,-0.002
0.75,0.375,1.9968749999999922,-0.044
0.75,0.75,1.9968749999999922,-0.084
-0.75,-0.75,2.996874999999992,0.072
-0.75,-0.375,2.996874999999992,0.032
-0.75,0.0,2.996874999999992,-0.009
-0.75,0.375,2.996874999999992,-0.05
-0.75,0.75,2.996874999999992,-0.091
-0.375,-0.75,2.996874999999992,0.063
-0.375,-0.375,2.996874999999992,0.022
-0.375,0.0,2.996874999999992,-0.02
-0.375,0.375,2.996874999999992,-0.06
-0.375,0.75,2.996874999999992,-0.101
0.0,-0.75,2.996874999999992,0.062
0.0,-0.375,2.996874999999992,0.021
0.0,0.0,2.996874999999992,-0.021
0.0,0.375,2.996874999999992,-0.061
0.0,0.75,2.996874999999992,-0.101
0.375,-0.75,2.996874999999992,0.065
0.375,-0.375,2.996874999999992,0.024
0.375,0.0,2.996874999999992,-0.018
0.375,0.375,2.996874999999992,-0.057
0.375,0.75,2.996874999999992,-0.097
0.75,-0.75,2.996874999999992,0.079
0.75,-0.375,2.996874999999992,0.038
0.75,0.0,2.996874999999992,-0.002
0.75,0.375,2.996874999999992,-0.044
0.75,0.75,2.996874999999992,-0.084
-0.75,-0.75,3.996874999999992,0.073
-0.75,-0.375,3.996874999999992,0.032
-0.75,0.0,3.996874999999992,-0.009
-0.75,0.375,3.996874999999992,-0.05
-0.75,0.75,3.996874999999992,-0.091
-0.375,-0.75,3.996874999999992,0.063
-0.375,-0.375,3.996874999999992,0.022
-0.375,0.0,3.996874999999992,-0.02
-0.375,0.375,3.996874999999992,-0.06
-0.375,0.75,3.996874999999992,-0.101
0.0,-0.75,3.996874999999992,0.062
0.0,-0.375,3.996874999999992,0.021
0.0,0.0,3.996874999999992,-0.021
0.0,0.375,3.996874999999992,-0.061
0.0,0.75,3.996874999999992,-0.101
0.375,-0.75,3.996874999999992,0.065
0.375,-0.375,3.996874999999992,0.024
0.375,0.0,3.996874999999992,-0.018
0.375,0.375,3.996874999999992,-0.057
0.375,0.75,3.996874999999992,-0.098
0.75,-0.75,3.996874999999992,0.079
0.75,-0.375,3.996874999999992,0.039
