x,y,z,field
-0.75,-0.75,0.0,-0.0015
-0.75,-0.6,0.0,-0.0016
-0.75,-0.44999999999999996,0.0,-0.0017
-0.75,-0.29999999999999993,0.0,-0.0018000000000000002
-0.75,-0.14999999999999994,0.0,-0.0019
-0.75,5.551115123125783e-17,0.0,-0.002
-0.75,0.15000000000000005,0.0,-0.0021000000000000003
-0.75,0.30000000000000004,0.0,-0.0021000000000000003
-0.75,0.45000000000000007,0.0,-0.0022
-0.75,0.6000000000000001,0.0,-0.0022
-0.75,0.7500000000000001,0.0,-0.0022
-0.6,-0.75,0.0,-0.0012
-0.6,-0.6,0.0,-0.0013000000000000002
-0.6,-0.44999999999999996,0.0,-0.0014
-0.6,-0.29999999999999993,0.0,-0.0015
-0.6,-0.14999999999999994,0.0,-0.0016
-0.6,5.551115123125783e-17,0.0,-0.0017
-0.6,0.15000000000000005,0.0,-0.0017
-0.6,0.30000000000000004,0.0,-0.0017
-0.6,0.45000000000000007,0.0,-0.0018000000000000002
-0.6,0.6000000000000001,0.0,-0.0018000000000000002
-0.6,0.7500000000000001,0.0,-0.0018000000000000002
-0.44999999999999996,-0.75,0.0,-0.0009000000000000001
-0.44999999999999996,-0.6,0.0,-0.001
-0.44999999999999996,-0.44999999999999996,0.0,-0.0011
-0.44999999999999996,-0.29999999999999993,0.0,-0.0011
-0.44999999999999996,-0.14999999999999994,0.0,-0.0012
-0.44999999999999996,5.551115123125783e-17,0.0,-0.0013000000000000002
-0.44999999999999996,0.15000000000000005,0.0,-0.0013000000000000002
-0.44999999999999996,0.30000000000000004,0.0,-0.0013000000000000002
-0.44999999999999996,0.45000000000000007,0.0,-0.0014
-0.44999999999999996,0.6000000000000001,0.0,-0.0014
-0.44999999999999996,0.7500000000000001,0.0,-0.0014
-0.29999999999999993,-0.75,0.0,-0.0005
-0.29999999999999993,-0.6,0.0,-0.0006
-0.29999999999999993,-0.44999999999999996,0.0,-0.0007
-0.29999999999999993,-0.29999999999999993,0.0,-0.0007
-0.29999999999999993,-0.14999999999999994,0.0,-0.0008
-0.29999999999999993,5.551115123125783e-17,0.0,-0.0008
-0.29999999999999993,0.15000000000000005,0.0,-0.0009000000000000001
-0.29999999999999993,0.30000000000000004,0.0,-0.0009000000000000001
-0.29999999999999993,0.45000000000000007,0.0,-0.0009000000000000001
-0.29999999999999993,0.6000000000000001,0.0,-0.0009000000000000001
-0.29999999999999993,0.7500000000000001,0.0,-0.0009000000000000001
