,x,y,z,field
5,-20.000000000000004,-0.4999999999999999,49.995312500000026,0.073
6,-20.000000000000004,-0.4999999999999999,52.495312500000026,0.102
7,-20.000000000000004,-0.4999999999999999,54.995312500000026,0.136
8,-20.000000000000004,-0.4999999999999999,57.495312500000026,0.153
9,-20.000000000000004,-0.4999999999999999,59.995312500000026,0.223
10,-20.000000000000004,-0.4999999999999999,62.495312500000026,0.277
11,-20.000000000000004,-0.4999999999999999,64.99531250000003,0.294
12,-20.000000000000004,-0.4999999999999999,67.49531250000003,0.298
13,-20.000000000000004,-0.4999999999999999,69.99531250000003,0.299
14,-20.000000000000004,1.1102230246251565e-16,69.99531250000003,0.299
15,-20.000000000000004,1.1102230246251565e-16,67.49531250000003,0.299
16,-20.000000000000004,1.1102230246251565e-16,64.99531250000003,0.296
17,-20.000000000000004,1.1102230246251565e-16,62.495312500000026,0.283
18,-20.000000000000004,1.1102230246251565e-16,59.995312500000026,0.273
19,-20.000000000000004,1.1102230246251565e-16,57.495312500000026,0.213
20,-20.000000000000004,1.1102230246251565e-16,54.995312500000026,0.149
21,-20.000000000000004,1.1102230246251565e-16,52.495312500000026,0.102
22,-20.000000000000004,1.1102230246251565e-16,49.995312500000026,0.074
23,-20.000000000000004,0.5000000000000001,49.995312500000026,0.073
24,-20.000000000000004,0.5000000000000001,52.495312500000026,0.102
25,-20.000000000000004,0.5000000000000001,54.995312500000026,0.148
26,-20.000000000000004,0.5000000000000001,57.495312500000026,0.225
27,-20.000000000000004,0.5000000000000001,59.995312500000026,0.279
28,-20.000000000000004,0.5000000000000001,62.495312500000026,0.287
29,-20.000000000000004,0.5000000000000001,64.99531250000003,0.298
30,-20.000000000000004,0.5000000000000001,67.49531250000003,0.299
31,-20.000000000000004,0.5000000000000001,69.99531250000003,0.3
32,-15.000000000000004,0.5000000000000001,69.99531250000003,0.301
33,-15.000000000000004,0.5000000000000001,52.495312500000026,0.106
34,-15.000000000000004,0.5000000000000001,54.995312500000026,0.151
35,-15.000000000000004,0.5000000000000001,57.495312500000026,0.222
36,-15.000000000000004,0.5000000000000001,59.995312500000026,0.28
37,-15.000000000000004,0.5000000000000001,62.495312500000026,0.287
38,-15.000000000000004,0.5000000000000001,64.99531250000003,0.299
39,-15.000000000000004,0.5000000000000001,67.49531250000003,0.301
40,-15.000000000000004,0.5000000000000001,69.99531250000003,0.301
41,-15.000000000000004,1.1102230246251565e-16,69.99531250000003,0.301
42,-15.000000000000004,1.1102230246251565e-16,67.49531250000003,0.301
43,-15.000000000000004,1.1102230246251565e-16,64.99531250000003,0.298
44,-15.000000000000004,1.1102230246251565e-16,62.495312500000026,0.294
45,-15.000000000000004,1.1102230246251565e-16,59.995312500000026,0.276
46,-15.000000000000004,1.1102230246251565e-16,57.495312500000026,0.217
47,-15.000000000000004,1.1102230246251565e-16,54.995312500000026,0.152
48,-15.000000000000004,1.1102230246251565e-16,52.495312500000026,0.106
49,-15.000000000000004,1.1102230246251565e-16,49.995312500000026,0.078
50,-15.000000000000004,-0.4999999999999999,49.995312500000026,0.078
51,-15.000000000000004,-0.4999999999999999,52.495312500000026,0.107
52,-15.000000000000004,-0.4999999999999999,54.995312500000026,0.153
53,-15.000000000000004,-0.4999999999999999,57.495312500000026,0.22
54,-15.000000000000004,-0.4999999999999999,59.995312500000026,0.273
55,-15.000000000000004,-0.4999999999999999,62.495312500000026,0.282
56,-15.000000000000004,-0.4999999999999999,64.99531250000003,0.298
57,-15.000000000000004,-0.4999999999999999,67.49531250000003,0.301
58,-15.000000000000004,-0.4999999999999999,69.99531250000003,0.301
59,-10.000000000000004,-0.4999999999999999,69.99531250000003,0.301
60,-10.000000000000004,-0.4999999999999999,52.495312500000026,0.107
61,-10.000000000000004,-0.4999999999999999,54.995312500000026,0.14
62,-10.000000000000004,-0.4999999999999999,57.495312500000026,0.157
63,-10.000000000000004,-0.4999999999999999,59.995312500000026,0.223
64,-10.000000000000004,-0.4999999999999999,62.495312500000026,0.277
65,-10.000000000000004,-0.4999999999999999,64.99531250000003,0.297
66,-10.000000000000004,-0.4999999999999999,67.49531250000003,0.3
67,-10.000000000000004,-0.4999999999999999,69.99531250000003,0.301
68,-10.000000000000004,1.1102230246251565e-16,69.99531250000003,0.301
69,-10.000000000000004,1.1102230246251565e-16,67.49531250000003,0.301
70,-10.000000000000004,1.1102230246251565e-16,64.99531250000003,0.297
71,-10.000000000000004,1.1102230246251565e-16,62.495312500000026,0.281
72,-10.000000000000004,1.1102230246251565e-16,59.995312500000026,0.228
73,-10.000000000000004,1.1102230246251565e-16,57.495312500000026,0.193
74,-10.000000000000004,1.1102230246251565e-16,54.995312500000026,0.144
75,-10.000000000000004,1.1102230246251565e-16,52.495312500000026,0.103
76,-10.000000000000004,1.1102230246251565e-16,49.995312500000026,0.078
77,-10.000000000000004,0.5000000000000001,49.995312500000026,0.078
78,-10.000000000000004,0.5000000000000001,52.495312500000026,0.105
79,-10.000000000000004,0.5000000000000001,54.995312500000026,0.134
80,-10.000000000000004,0.5000000000000001,57.495312500000026,0.154
81,-10.000000000000004,0.5000000000000001,59.995312500000026,0.223
82,-10.000000000000004,0.5000000000000001,62.495312500000026,0.28
83,-10.000000000000004,0.5000000000000001,64.99531250000003,0.298
84,-10.000000000000004,0.5000000000000001,67.49531250000003,0.301
85,-10.000000000000004,0.5000000000000001,69.99531250000003,0.301
86,-5.0000000000000036,0.5000000000000001,69.99531250000003,0.301
87,-5.0000000000000036,0.5000000000000001,52.495312500000026,0.1
88,-5.0000000000000036,0.5000000000000001,54.995312500000026,0.125
89,-5.0000000000000036,0.5000000000000001,57.495312500000026,0.153
90,-5.0000000000000036,0.5000000000000001,59.995312500000026,0.22
91,-5.0000000000000036,0.5000000000000001,62.495312500000026,0.279
92,-5.0000000000000036,0.5000000000000001,64.99531250000003,0.298
93,-5.0000000000000036,0.5000000000000001,67.49531250000003,0.301
94,-5.0000000000000036,0.5000000000000001,69.99531250000003,0.301
95,-5.0000000000000036,1.1102230246251565e-16,69.99531250000003,0.301
96,-5.0000000000000036,1.1102230246251565e-16,67.49531250000003,0.301
97,-5.0000000000000036,1.1102230246251565e-16,64.99531250000003,0.297
98,-5.0000000000000036,1.1102230246251565e-16,62.495312500000026,0.277
99,-5.0000000000000036,1.1102230246251565e-16,59.995312500000026,0.22
100,-5.0000000000000036,1.1102230246251565e-16,57.495312500000026,0.181
101,-5.0000000000000036,1.1102230246251565e-16,54.995312500000026,0.14
102,-5.0000000000000036,1.1102230246251565e-16,52.495312500000026,0.101
103,-5.0000000000000036,1.1102230246251565e-16,49.995312500000026,0.078
104,-5.0000000000000036,-0.4999999999999999,49.995312500000026,0.078
105,-5.0000000000000036,-0.4999999999999999,52.495312500000026,0.104
106,-5.0000000000000036,-0.4999999999999999,54.995312500000026,0.14
107,-5.0000000000000036,-0.4999999999999999,57.495312500000026,0.155
108,-5.0000000000000036,-0.4999999999999999,59.995312500000026,0.219
109,-5.0000000000000036,-0.4999999999999999,62.495312500000026,0.276
110,-5.0000000000000036,-0.4999999999999999,64.99531250000003,0.296
111,-5.0000000000000036,-0.4999999999999999,67.49531250000003,0.301
112,-5.0000000000000036,-0.4999999999999999,69.99531250000003,0.301
113,-3.552713678800501e-15,-0.4999999999999999,69.99531250000003,0.301
114,-3.552713678800501e-15,-0.4999999999999999,52.495312500000026,0.101
115,-3.552713678800501e-15,-0.4999999999999999,54.995312500000026,0.131
116,-3.552713678800501e-15,-0.4999999999999999,57.495312500000026,0.153
117,-3.552713678800501e-15,-0.4999999999999999,59.995312500000026,0.216
118,-3.552713678800501e-15,-0.4999999999999999,62.495312500000026,0.273
119,-3.552713678800501e-15,-0.4999999999999999,64.99531250000003,0.296
120,-3.552713678800501e-15,-0.4999999999999999,67.49531250000003,0.301
121,-3.552713678800501e-15,-0.4999999999999999,69.99531250000003,0.302
122,-3.552713678800501e-15,1.1102230246251565e-16,69.99531250000003,0.302
123,-3.552713678800501e-15,1.1102230246251565e-16,67.49531250000003,0.301
124,-3.552713678800501e-15,1.1102230246251565e-16,64.99531250000003,0.296
125,-3.552713678800501e-15,1.1102230246251565e-16,62.495312500000026,0.276
126,-3.552713678800501e-15,1.1102230246251565e-16,59.995312500000026,0.22
127,-3.552713678800501e-15,1.1102230246251565e-16,57.495312500000026,0.184
128,-3.552713678800501e-15,1.1102230246251565e-16,54.995312500000026,0.138
129,-3.552713678800501e-15,1.1102230246251565e-16,52.495312500000026,0.1
130,-3.552713678800501e-15,1.1102230246251565e-16,49.995312500000026,0.078
131,-3.552713678800501e-15,0.5000000000000001,49.995312500000026,0.078
132,-3.552713678800501e-15,0.5000000000000001,52.495312500000026,0.102
133,-3.552713678800501e-15,0.5000000000000001,54.995312500000026,0.135
134,-3.552713678800501e-15,0.5000000000000001,57.495312500000026,0.152
135,-3.552713678800501e-15,0.5000000000000001,59.995312500000026,0.217
136,-3.552713678800501e-15,0.5000000000000001,62.495312500000026,0.277
137,-3.552713678800501e-15,0.5000000000000001,64.99531250000003,0.297
138,-3.552713678800501e-15,0.5000000000000001,67.49531250000003,0.301
139,-3.552713678800501e-15,0.5000000000000001,69.99531250000003,0.302
140,4.9999999999999964,0.5000000000000001,69.99531250000003,0.302
141,4.9999999999999964,0.5000000000000001,52.495312500000026,0.097
142,4.9999999999999964,0.5000000000000001,54.995312500000026,0.124
143,4.9999999999999964,0.5000000000000001,57.495312500000026,0.146
144,4.9999999999999964,0.5000000000000001,59.995312500000026,0.208
145,4.9999999999999964,0.5000000000000001,62.495312500000026,0.269
146,4.9999999999999964,0.5000000000000001,64.99531250000003,0.295
147,4.9999999999999964,0.5000000000000001,67.49531250000003,0.301
148,4.9999999999999964,0.5000000000000001,69.99531250000003,0.302
149,4.9999999999999964,1.1102230246251565e-16,69.99531250000003,0.302
150,4.9999999999999964,1.1102230246251565e-16,67.49531250000003,0.301
151,4.9999999999999964,1.1102230246251565e-16,64.99531250000003,0.296
152,4.9999999999999964,1.1102230246251565e-16,62.495312500000026,0.273
153,4.9999999999999964,1.1102230246251565e-16,59.995312500000026,0.209
154,4.9999999999999964,1.1102230246251565e-16,57.495312500000026,0.176
155,4.9999999999999964,1.1102230246251565e-16,54.995312500000026,0.131
156,4.9999999999999964,1.1102230246251565e-16,52.495312500000026,0.096
157,4.9999999999999964,1.1102230246251565e-16,49.995312500000026,0.075
158,4.9999999999999964,-0.4999999999999999,49.995312500000026,0.074
159,4.9999999999999964,-0.4999999999999999,52.495312500000026,0.097
160,4.9999999999999964,-0.4999999999999999,54.995312500000026,0.13
161,4.9999999999999964,-0.4999999999999999,57.495312500000026,0.142
162,4.9999999999999964,-0.4999999999999999,59.995312500000026,0.207
163,4.9999999999999964,-0.4999999999999999,62.495312500000026,0.276
164,4.9999999999999964,-0.4999999999999999,64.99531250000003,0.298
165,4.9999999999999964,-0.4999999999999999,67.49531250000003,0.301
166,4.9999999999999964,-0.4999999999999999,69.99531250000003,0.302
167,9.999999999999996,-0.4999999999999999,69.99531250000003,0.302
168,9.999999999999996,-0.4999999999999999,52.495312500000026,0.093
169,9.999999999999996,-0.4999999999999999,54.995312500000026,0.122
170,9.999999999999996,-0.4999999999999999,57.495312500000026,0.139
171,9.999999999999996,-0.4999999999999999,59.995312500000026,0.202
172,9.999999999999996,-0.4999999999999999,62.495312500000026,0.275
173,9.999999999999996,-0.4999999999999999,64.99531250000003,0.298
174,9.999999999999996,-0.4999999999999999,67.49531250000003,0.301
175,9.999999999999996,-0.4999999999999999,69.99531250000003,0.302
176,9.999999999999996,1.1102230246251565e-16,69.99531250000003,0.302
177,9.999999999999996,1.1102230246251565e-16,67.49531250000003,0.301
178,9.999999999999996,1.1102230246251565e-16,64.99531250000003,0.296
179,9.999999999999996,1.1102230246251565e-16,62.495312500000026,0.272
180,9.999999999999996,1.1102230246251565e-16,59.995312500000026,0.208
181,9.999999999999996,1.1102230246251565e-16,57.495312500000026,0.169
182,9.999999999999996,1.1102230246251565e-16,54.995312500000026,0.127
183,9.999999999999996,1.1102230246251565e-16,52.495312500000026,0.094
184,9.999999999999996,1.1102230246251565e-16,49.995312500000026,0.074
185,9.999999999999996,0.5000000000000001,49.995312500000026,0.075
186,9.999999999999996,0.5000000000000001,52.495312500000026,0.098
187,9.999999999999996,0.5000000000000001,54.995312500000026,0.132
188,9.999999999999996,0.5000000000000001,57.495312500000026,0.143
189,9.999999999999996,0.5000000000000001,59.995312500000026,0.204
190,9.999999999999996,0.5000000000000001,62.495312500000026,0.267
191,9.999999999999996,0.5000000000000001,64.99531250000003,0.295
192,9.999999999999996,0.5000000000000001,67.49531250000003,0.301
193,9.999999999999996,0.5000000000000001,69.99531250000003,0.302
194,14.999999999999996,0.5000000000000001,69.99531250000003,0.302
195,14.999999999999996,0.5000000000000001,52.495312500000026,0.095
196,14.999999999999996,0.5000000000000001,54.995312500000026,0.127
197,14.999999999999996,0.5000000000000001,57.495312500000026,0.142
198,14.999999999999996,0.5000000000000001,59.995312500000026,0.202
199,14.999999999999996,0.5000000000000001,62.495312500000026,0.265
200,14.999999999999996,0.5000000000000001,64.99531250000003,0.295
201,14.999999999999996,0.5000000000000001,67.49531250000003,0.301
202,14.999999999999996,0.5000000000000001,69.99531250000003,0.302
203,14.999999999999996,1.1102230246251565e-16,69.99531250000003,0.302
204,14.999999999999996,1.1102230246251565e-16,67.49531250000003,0.3017
205,14.999999999999996,1.1102230246251565e-16,64.99531250000003,0.296
206,14.999999999999996,1.1102230246251565e-16,62.495312500000026,0.27
207,14.999999999999996,1.1102230246251565e-16,59.995312500000026,0.205
208,14.999999999999996,1.1102230246251565e-16,57.495312500000026,0.166
209,14.999999999999996,1.1102230246251565e-16,54.995312500000026,0.126
210,14.999999999999996,1.1102230246251565e-16,52.495312500000026,0.093
211,14.999999999999996,1.1102230246251565e-16,49.995312500000026,0.074
212,14.999999999999996,-0.4999999999999999,49.995312500000026,0.073
213,14.999999999999996,-0.4999999999999999,52.495312500000026,0.094
214,14.999999999999996,-0.4999999999999999,54.995312500000026,0.126
215,14.999999999999996,-0.4999999999999999,57.495312500000026,0.137
216,14.999999999999996,-0.4999999999999999,59.995312500000026,0.199
217,14.999999999999996,-0.4999999999999999,62.495312500000026,0.273
218,14.999999999999996,-0.4999999999999999,64.99531250000003,0.298
219,14.999999999999996,-0.4999999999999999,67.49531250000003,0.302
220,14.999999999999996,-0.4999999999999999,69.99531250000003,0.302
221,19.999999999999996,-0.4999999999999999,69.99531250000003,0.303
222,19.999999999999996,-0.4999999999999999,52.495312500000026,0.095
223,19.999999999999996,-0.4999999999999999,54.995312500000026,0.127
224,19.999999999999996,-0.4999999999999999,57.495312500000026,0.14
225,19.999999999999996,-0.4999999999999999,59.995312500000026,0.201
226,19.999999999999996,-0.4999999999999999,62.495312500000026,0.267
227,19.999999999999996,-0.4999999999999999,64.99531250000003,0.296
228,19.999999999999996,-0.4999999999999999,67.49531250000003,0.301
229,19.999999999999996,-0.4999999999999999,69.99531250000003,0.303
230,19.999999999999996,1.1102230246251565e-16,69.99531250000003,0.302
231,19.999999999999996,1.1102230246251565e-16,67.49531250000003,0.301
232,19.999999999999996,1.1102230246251565e-16,64.99531250000003,0.293
233,19.999999999999996,1.1102230246251565e-16,62.495312500000026,0.263
234,19.999999999999996,1.1102230246251565e-16,59.995312500000026,0.198
235,19.999999999999996,1.1102230246251565e-16,57.495312500000026,0.155
236,19.999999999999996,1.1102230246251565e-16,54.995312500000026,0.127
237,19.999999999999996,1.1102230246251565e-16,52.495312500000026,0.094
238,19.999999999999996,1.1102230246251565e-16,49.995312500000026,0.075
239,19.999999999999996,0.5000000000000001,49.995312500000026,0.075
240,19.999999999999996,0.5000000000000001,52.495312500000026,0.097
241,19.999999999999996,0.5000000000000001,54.995312500000026,0.132
242,19.999999999999996,0.5000000000000001,57.495312500000026,0.178
243,19.999999999999996,0.5000000000000001,59.995312500000026,0.237
244,19.999999999999996,0.5000000000000001,62.495312500000026,0.268
245,19.999999999999996,0.5000000000000001,64.99531250000003,0.295
246,19.999999999999996,0.5000000000000001,67.49531250000003,0.301
247,19.999999999999996,0.5000000000000001,69.99531250000003,0.302
